"indicatorId","indicator","county","value","eventCount","denominator","unit","period","source","latitude","longitude","suppressed"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Chenango","91.1",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.481798","-75.570013","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Clinton","92.3",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","44.731944","-73.548883","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Columbia","82.9",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.276913","-73.682168","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Cortland","89.7",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.597101","-76.143291","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Delaware","92.5",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.242972","-74.997944","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Dutchess","81.6",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","41.686216","-73.840468","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Erie","88.8",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.888143","-78.795544","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Essex","86.3",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","44.166026","-73.685145","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Franklin","89.4",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","44.705699","-74.340621","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Fulton","89.9",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","43.06014","-74.331296","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Genesee","87.9",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","43.000121","-78.172679","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Greene","92.2",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.298326","-73.973376","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Hamilton","82.5",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","43.618468","-74.395268","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Herkimer","89.2",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","43.070026","-74.994246","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Jefferson","86.5",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","44.019295","-75.898971","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Kings","84.1",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","40.65642","-73.950691","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Lewis","80.7",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","43.785537","-75.446296","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Livingston","94.2",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.763754","-77.765392","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Madison","86.7",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.986917","-75.720031","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Monroe","90.9",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","43.161748","-77.620143","False"
"regular-provider","Age-adjusted percentage of adults who have a regular health care provider","Montgomery","88.8",,,"Percentage","2022","NYS Expanded Behavioral Risk Factor Surveillance System, data as of November 2022","42.933637","-74.341972","False"
